additional seasonal immune population fraction R1,additional seasonal immune population fraction R2,fatality rate region 2,fatality ratio region 1,infection rate region 2,infection ratio region 1,initial immune fraction of the population of region 1,initial immune fraction of the population of region 2,normal contact rate region 1,normal contact rate region 2,normal interregional contact rate,permanent immune population fraction R1,permanent immune population fraction R2,recovery time region 1,recovery time region 2,root contact rate region 1,root contact ratio region 2,susceptible to immune population delay time region 1,susceptible to immune population delay time region 2,scenario_id,policy,model
0.1765538231462791,0.14513693530556954,0.055924926247832026,0.06217318702324205,0.14185721417209365,0.03551867026707388,0.4979202150087381,0.4403369939345017,64.58721322456303,15.145026320776859,0.2556089327950177,0.3452257838881003,0.22277666260358386,0.11601065848677215,0.12553960231950895,2.6828566934563285,4.922217521386673,1.15789435307531,1.4780528222348246,11,no policy,fluCase
0.06426611511960095,0.2372761387502385,0.01043331296035265,0.07386746109256495,0.022791484214170238,0.06554639465876873,0.4946795742516208,0.11884916927108527,45.678301245590525,174.3065551606474,0.3206499365953007,0.1295973543793495,0.4153355770509629,0.5915230774611087,0.7056711283248983,1.3870514646145502,3.670602898229528,1.8260867814437685,1.5283635409900638,12,no policy,fluCase
0.34019470373053673,0.02388155577228349,0.06727282563236711,0.0902594432183311,0.0658252229801254,0.01747987306133828,0.3253932389410317,0.1105422117368831,75.34577816678161,179.27207614846463,0.01696863595647015,0.15606335154423284,0.3720312574375259,0.5608014892071324,0.7293531700442334,2.1047600359873546,0.7466178401939461,0.8088478698128876,0.9170146997165812,13,no policy,fluCase
0.3963996908365544,0.3810375211374992,0.08898632978760254,0.02284283298865041,0.05249780628931788,0.04641821769424204,0.0410193329911548,0.18217290636731684,81.01643703034594,86.3053089251012,0.05395774739121988,0.009134624179926486,0.15574457672929667,0.7227279470885872,0.2205495067104968,0.24189822793467644,3.954030032958533,1.1673636884922656,0.7556760714299853,14,no policy,fluCase
0.1976307987796778,0.13758413978653314,0.07332126774516066,0.06206895740000535,0.07104745599532654,0.11918689168296445,0.4835657170486922,0.27733061342618226,54.904432608413636,30.14007856466249,0.08663633001753128,0.27213299684700937,0.053903696913667684,0.4680035374938098,0.2631281832591126,3.7116804224507116,2.479770987688752,0.7066477463593348,1.982811586433616,15,no policy,fluCase
0.4572598910093215,0.09136967743101594,0.0036948994324641367,0.008160572595348792,0.14131056815616538,0.059430999597649664,0.2740831689949428,0.0826930612524248,27.780528322683878,146.23813304462092,0.12104037614129205,0.011022564120633164,0.08921431488958535,0.3609991890494432,0.5577093625893051,4.4547724042929255,1.3282598144026252,1.2277010215398438,1.4751859770884257,16,no policy,fluCase
0.2335708144362356,0.08702851735321493,0.003193807015661428,0.047816031416358165,0.053004087746153415,0.09299615088795947,0.3236926539952497,0.4644541328188973,20.781454210955356,196.91591956265103,0.30787898781214945,0.10236807189810622,0.1926656685379508,0.6720102223179636,0.1919712852797214,1.116332380155271,4.979286153900237,0.6414169667092045,1.9428137144766944,17,no policy,fluCase
0.24665092962911195,0.011170597935306434,0.09226455527280288,0.08778656655039506,0.04504609925027018,0.06284842746606127,0.41488327569828576,0.30221247323981576,51.87365401613262,150.2795571921963,0.4828528077054632,0.1923676791190332,0.4924499155896376,0.7033928344231645,0.15869169860395868,0.10032400865255388,0.6483950666477112,0.6458314007008825,0.9780734374391916,18,no policy,fluCase
0.31811347318760536,0.4245397277221367,0.055405866336275415,0.054598089179166816,0.028560509014608174,0.07784999154092627,0.1743080837552924,0.3330520662492497,72.03323786027926,15.381902221574832,0.4925525138172021,0.029997733779810926,0.1300126092441842,0.29512882964731113,0.2829250308669016,2.3551219596255426,0.7566697393046284,0.5473604672179992,1.328104199749596,19,no policy,fluCase
0.08159852095908222,0.21622829631486706,0.08428838129768439,0.0576336756590029,0.02245891662682126,0.12551163441195934,0.15980733960743698,0.4732685904067081,56.64329583725835,52.180857220228546,0.8747313370739126,0.4267704492592521,0.03731455001667092,0.20877156245062645,0.7446840277927744,2.6021279651326803,0.5771551780819186,1.9085356988058049,0.9453816593066794,20,no policy,fluCase
0.06621600511405555,0.2487119213564095,0.07203679367415647,0.011073721644163979,0.032511802600929625,0.038595426051673334,0.33856609791299785,0.3940126099308762,42.619627688209206,117.83898093585388,0.2324972148651569,0.09979909559403193,0.38453536581949344,0.5110257183828995,0.2692524947226789,2.3935886820357988,4.907922809288706,0.7389744615796878,0.9898240541345772,21,no policy,fluCase
0.4896163054119567,0.17349179382548874,0.038884420030183914,0.01889729283036262,0.1261406824833856,0.027020536678012685,0.4355192466719842,0.04288609689068686,53.89942761301975,123.9036778339954,0.8324047317801624,0.19986914997418154,0.19807263615873408,0.27997130567103,0.6379298413804143,1.5739699338575803,2.487408870092703,1.1932916405179157,1.1156806938711534,22,no policy,fluCase
0.21607710411978734,0.22809733529324394,0.09083098690672707,0.03899091933870951,0.10577658367624422,0.09926404918792447,0.21029888335735286,0.4397949400279608,96.13956741797656,67.48374394822828,0.1943999275330212,0.21590242442708624,0.23679505934050116,0.3678279106804486,0.33164748505166064,0.6079523212945567,2.681846803495426,0.5636449516046607,1.6309705835627564,23,no policy,fluCase
0.4862746342584808,0.420059404647744,0.06072471254807775,0.050777441649985336,0.06741493256456453,0.11403224890263823,0.4809691469264836,0.298498836521438,46.26175051543789,75.56526776986264,0.893950992205953,0.25859977492403713,0.434977123275885,0.2741703410170761,0.6145192178840627,0.4469715995443658,1.5513129982301792,1.4169242318097983,0.8307926976059725,24,no policy,fluCase
0.2828395792195895,0.2674985801985939,0.07492523859905434,0.018050631371711142,0.039710295722325116,0.13173733718691735,0.08367774620187374,0.2849483746205283,74.365258471402,199.22712436198267,0.10773075587062687,0.18403277159484985,0.42788577574762415,0.12517881323051405,0.6415283071103949,3.6446659885977715,4.1109461818373285,0.8966349856916309,1.9688997281167464,25,no policy,fluCase
0.11507248691013695,0.3678744519225712,0.010876758531809732,0.0012310882578272506,0.007898288734730209,0.1351452349627863,0.2307386273264116,0.3625794498114594,37.32291621319306,146.16628098834352,0.571158107609403,0.44363741609959306,0.3229203780734006,0.3813348032282622,0.5227594927768242,1.307685080029597,4.194515404559638,1.7155084599283137,1.5891049378587363,26,no policy,fluCase
0.3041511782514167,0.2053359312979968,0.023847107276681084,0.03443407404369247,0.12638117500273596,0.1269498385629755,0.051520444176860025,0.4384007165909862,66.58539408048692,168.82991225680362,0.2970558820879602,0.4314641196785068,0.3594876728964692,0.5988156069431092,0.2968734077848552,3.7726223817344215,0.8112307288674301,0.9452296041417626,0.5651469916562677,27,no policy,fluCase
0.382020893973184,0.3235827611900663,0.08187759214793149,0.011708317177232452,0.12003112133796733,0.05754764502532509,0.43547714527320697,0.2564293136793864,13.24794542354745,159.16007851136905,0.15259804212271047,0.2947181401952135,0.26013535818802297,0.12435343396472055,0.32341352931144063,0.6541341110558321,1.90566700250761,1.9930323552357176,1.1272269203674972,28,no policy,fluCase
0.4768774939698188,0.1784043182583341,0.09521278790923722,0.0533818235790655,0.0041117907344673426,0.045773947867119365,0.12227267968294073,0.19096694103758302,57.951266909208,45.19175152476493,0.6910679754060292,0.2425831839792193,0.17238143748826587,0.6751818143435722,0.5468263763616782,2.230216036759692,1.3968401346642638,1.3589036582799794,1.9939339882058265,29,no policy,fluCase
0.07350016690059988,0.0068369278042173425,0.0017648701577682039,0.03274111218574082,0.04816738536017575,0.06711473816358855,0.14743109598185725,0.2137410383483184,11.51380746752552,32.66345890118567,0.2935159342264308,0.21999602543838845,0.35531886593525946,0.10965406819577096,0.4811120325366054,2.707912073147059,1.9684628845630183,1.554869780028624,1.0111166471094717,30,no policy,fluCase
0.2566529578774787,0.14770461617669506,0.0657497844705772,0.07830414247189703,0.025992980955286828,0.01631154955012853,0.23693862572119115,0.037766657109424895,60.67393691564278,103.44989483379608,0.3315937178691481,0.35235842615787355,0.471474956943289,0.2963279696341571,0.7100225603462277,3.9964957160404255,3.6654724665704195,1.2056924947531575,1.255529181116047,31,no policy,fluCase
0.009383372700743608,0.1318626011166912,0.09964174706223408,0.07366754343756625,0.10941252477109588,0.12603156321005196,0.4447546898109467,0.4213010424703322,84.07287463489514,183.71264671573147,0.5513376466452391,0.3073574881181221,0.3512421781923307,0.7157204005740279,0.5954815489593425,2.547665229233503,0.4042001851304268,0.7581495465974681,1.595976673360953,32,no policy,fluCase
0.1872121592209489,0.28626758968360155,0.0978152133203063,0.06382063275483976,0.1062762904762874,0.09364266568815928,0.17245214226819258,0.3493553179025121,63.239680993971135,49.499261455621436,0.07750737501993529,0.41597457232355534,0.3670430167682465,0.6091497065782239,0.13454305287259788,0.5631490856826112,0.11183493901556288,1.1610005109383952,0.843608786403278,33,no policy,fluCase
0.25726139200630216,0.3837371132458433,0.031612624867742266,0.06832397564263208,0.015836556926877337,0.03741600206152715,0.2804410092900713,0.10281803619228536,97.62430325946116,151.41118200745873,0.7937498021206224,0.3350592872437262,0.4311982061445189,0.7247825295370565,0.5259779483016317,1.6139220123771143,0.4355862367666632,1.6142231001970808,1.0851735355316892,34,no policy,fluCase
0.3925196460949105,0.025574030866312568,0.08196096322897425,0.08988075884527978,0.12627689029406516,0.022343862311060975,0.4278853458354127,0.3773060623396418,64.76969952862493,92.22642172632806,0.5818709682767942,0.3619613858228425,0.03407324645708657,0.3831862544407457,0.6177091685410139,3.5471110097237437,2.4058680260180494,1.6983443779050118,1.868628350708064,35,no policy,fluCase
0.3785802721876641,0.3460834786191665,0.007228681535400137,0.06991995134882549,0.13460181088586018,0.14752973015142387,0.30886431534539266,0.4873614943771047,83.78852597543343,39.162268462769354,0.4833049999155079,0.35997964053179704,0.1901942649298798,0.5036785244095768,0.5011694379132525,0.9069497836873228,3.74863628490433,0.8416907506827294,0.9714514511831221,36,no policy,fluCase
0.2224060867714124,0.4291055697260433,0.04388061236758538,0.01607418528465828,0.06182368799832715,0.052513127134801295,0.2483794385473561,0.3112100282205986,29.879266579931112,41.397091469759026,0.06068175174717037,0.31026220334423243,0.24514921197155826,0.5705044750513929,0.6128349480834528,4.674964445091952,2.9068688676621472,1.689361975748649,1.3267817080259443,37,no policy,fluCase
0.0885003537506912,0.26788657161223844,0.036551119995560835,0.06266631091995623,0.11966216488610774,0.12275791106156203,0.21205640197851966,0.2363818305870924,60.880042210092896,178.0574422737418,0.5800019658261851,0.3977486396785795,0.2236484575077286,0.6414191439566042,0.30164586679758904,2.905096481192099,0.6351739049442806,1.248358985377746,1.2046049808862194,38,no policy,fluCase
0.060629594518688525,0.0741147853230074,0.028252424163697755,0.0873930304571949,0.0771951840672671,0.1018176246487046,0.4469864339676077,0.4283089127251402,63.12785238048916,102.6746094973902,0.6610684227541445,0.32575612557973405,0.4958434253810083,0.6551290233656768,0.623348510599092,3.8673708571564056,4.48236375970957,1.9869436588562115,0.8143194590342006,39,no policy,fluCase
0.15927367353097466,0.250322403979198,0.0450333172940396,0.07941192588120778,0.09403083943865484,0.00643648072176459,0.3543634920934958,0.4468827356952008,92.49866264875408,89.55250018936694,0.237845760247554,0.4351288709827179,0.11895324135592135,0.18101416536626694,0.5090097365951702,1.9604457040590608,3.785760763779248,0.5427145589828897,0.6818552344554716,40,no policy,fluCase
0.1362831153116246,0.4819375858908536,0.0602092258335535,0.014761020213776512,0.04616351593646755,0.012308636298560173,0.4383231772548307,0.4980958879259286,69.36915174237429,132.55099072943185,0.14786912844473618,0.35151436104303185,0.4518499704405408,0.2628714818315816,0.4523824683737788,0.8723424032354831,1.08821658581445,1.1035428686708593,0.9673617623861612,41,no policy,fluCase
0.444393992638729,0.11475589652268794,0.05074550011324474,0.08398556019908814,0.05676955391638264,0.00910392808709095,0.0035061435960704523,0.42747478628870206,69.2322212753445,175.70376746872935,0.4226662744073323,0.305436145403003,0.2076803763519467,0.4031181232757798,0.4538553432273593,4.3558972392543245,4.086205587428453,0.5464472103412135,0.520183179570411,42,no policy,fluCase
0.07291966569055845,0.12326300849792254,0.0543801628757531,0.05399658125717625,0.034071216023236324,0.011933473057640576,0.3081957744699381,0.23967146116977975,51.94949343311772,173.79661088802888,0.1805994789070619,0.3964636820105361,0.02667437385072104,0.6686932031302961,0.2546681318466439,0.09768969009640953,2.1887550620576732,1.0687112942771495,1.1245209044336948,43,no policy,fluCase
0.2731925770185597,0.333920291960015,0.011223158423809549,0.07907404990866768,0.04707430404170982,0.08418853490324747,0.3255653433779145,0.3156063378106889,85.03437435790559,66.34365166250481,0.675834626347539,0.38213517410268577,0.4069199113497617,0.17530575807338106,0.11766210542623415,0.9458266153963512,4.391941210367693,1.7376537012830702,0.7617086389995079,44,no policy,fluCase
0.10818103594865756,0.42291365813367104,0.0921500085142712,0.05023898901232141,0.10774523087802687,0.011685298870525766,0.1610289506458395,0.4600694419652663,86.97082912046697,10.884076785444211,0.5450739765404574,0.18337962455107226,0.43057642836405946,0.4744687083410718,0.10477896223906727,3.49186334435489,4.717037141721715,1.2265820941456655,0.6709868945507103,45,no policy,fluCase
0.2627291703129039,0.469568215731775,0.03926519653237954,0.09003749609173163,0.14822572946561574,0.11839137420435587,0.4158718927981949,0.2284748683543473,60.211653480511885,75.08690951993898,0.8791051606960939,0.05207199133401448,0.09933408609651803,0.3000620620302991,0.5920855041502148,0.679895273751404,3.7354870907578497,0.7680078918382014,1.6824335406346609,46,no policy,fluCase
0.3078784472614189,0.3718159403386106,0.0855555446858514,0.08072518553772615,0.02805989136380197,0.02037634084234805,0.04728011413424272,0.283328978320799,61.24496664175744,115.85403617349512,0.4307098865131812,0.2854347860785734,0.2843978968585438,0.2469410712769416,0.29795361826525235,3.207539908614475,1.2395407064506798,1.0885977757589027,1.330848639391652,47,no policy,fluCase
0.3202208410595957,0.4004561387466132,0.014547944310134071,0.06557129908079214,0.008359996086236717,0.07351068224219227,0.02257095871078634,0.3079355392513244,82.28598817976223,24.913614950369396,0.06020806768820953,0.02879704573749907,0.01614778779518919,0.1151500910373942,0.3564281259881372,2.1307625989219003,2.5092992998028967,0.7714839287428115,1.9759139907320065,48,no policy,fluCase
0.38715261903550097,0.254588974041886,0.08915495585060318,0.034819650240433944,0.06610686084229135,0.10450353699828216,0.4736923246312282,0.3263637061916614,72.62933699822577,58.81764409547115,0.4315564926432229,0.006641390198751854,0.3491889629674491,0.7429319891469776,0.3204964045783851,1.6715071123790413,4.998139865765314,0.9258286905403972,1.5912271782257488,49,no policy,fluCase
0.07611228684586355,0.13244955669199504,0.05609266704057672,0.014546110572598766,0.0037005048257881673,0.04720964177615658,0.4476609476027168,0.05849988125312374,56.118846462271385,142.68050927640525,0.19220032248501412,0.35301564008100594,0.2812960180940521,0.5085336824639292,0.4718968151211309,1.9239642433646136,0.6140615979114736,0.5087302317811339,1.3373146918308634,50,no policy,fluCase
0.4902672362810098,0.3251676576682768,0.0243620924647348,0.08707012563339969,0.14335525607556482,0.04449497871349338,0.015432132354165068,0.0001900179210152405,86.70712365366819,102.86625517056585,0.826638320948748,0.2543135379357044,0.046770920790034136,0.4642256214240007,0.4053461576987274,3.8604697099042378,3.363840735699537,1.2382548659591122,1.6148630181075894,51,no policy,fluCase
0.06797804129326017,0.36192423622558706,0.0359201689240929,0.03919516024180792,0.07424637873729258,0.04592477110760288,0.4029995604592178,0.06269798792092376,75.88040187007566,68.36439725929871,0.4872205776296651,0.4958859757093974,0.2404850707152168,0.4169915982046661,0.44747633939228215,3.434666901289672,2.462790710506856,1.11484652084486,0.7803915867929796,52,no policy,fluCase
0.4502711576603524,0.057606280582170474,0.07998867702276778,0.0536001282805374,0.07191970352524991,0.06844582116157613,0.3069860116253293,0.32349091622220977,66.94028697015179,146.95309980135627,0.41280123658985496,0.3654884523390254,0.2763900199084812,0.5652661757368355,0.5055979493896124,0.5011912906761641,0.8324424635570974,1.5475498975149065,1.4834872362114324,53,no policy,fluCase
0.1087532944506784,0.4071855301651518,0.02474691462496131,0.08176515825447253,0.08759110558950002,0.12981434392792826,0.4638131379825265,0.3283678483492703,98.09494892094256,59.61873561712397,0.18748965713688429,0.1576466398420537,0.33639113159695705,0.6286980568135446,0.319713204433868,4.684319456209015,2.571942087758514,1.7673287706851308,1.6359650776000931,54,no policy,fluCase
0.3977200193295598,0.4845310413518039,0.002576295008977777,0.041826099286650736,0.04082451260981925,0.01657805015780034,0.4719764239172279,0.12499285428887437,45.872016126091935,91.96807545980872,0.7175389283124954,0.4693460994727182,0.3897936740845687,0.3904715592915726,0.700609898500135,3.8095879868750466,1.1057855618444254,0.5171038754454247,1.1892650096631194,55,no policy,fluCase
0.2349253019844149,0.03449333105574934,0.06683042471979737,0.04946919492246237,0.04285378578276118,0.14794293677207954,0.4908173230577891,0.2088643440920804,27.694429173128746,111.83587461181473,0.257010259215464,0.19192157528347248,0.11441503896694225,0.418824996936087,0.6703261730386815,3.4184955274659306,2.147200642805095,0.6733485117934039,1.3772002439509543,56,no policy,fluCase
0.16486880765510706,0.2044515014818344,0.07137146861937213,0.06469096288275614,0.04437740633705328,0.07964085172591291,0.014613294936108462,0.2456409457492008,56.53643818613375,51.63963881340696,0.7770254705775926,0.09284438674786942,0.3979054099149375,0.5939947392823643,0.496941880934991,3.703406143094843,3.4584906284990966,1.475880669415803,0.52804909054308,57,no policy,fluCase
0.21831171815613307,0.4754639768849726,0.06092533254468725,0.0734958335511047,0.10190728210534436,0.07450641536284969,0.18610824391885614,0.06210316186118075,31.155687268537825,176.11134882805862,0.5923296792677358,0.4826831456765707,0.05074683052394144,0.3158089164776967,0.12743345093531652,3.3769958493869034,0.6822225456184184,1.4533694150353222,1.8764096602373048,58,no policy,fluCase
0.3799402443671789,0.31869516140103105,0.027386211013831912,0.054833392863822585,0.07725622630403776,0.049559855726917366,0.006015519294476711,0.15539698540370514,50.64982332593147,74.39723341762898,0.09980042804590457,0.06649088947201025,0.032403666860237365,0.10617734807419556,0.6139125395708437,2.799520180301177,0.16774769534630593,0.9822546924364529,0.7327081625328518,59,no policy,fluCase
0.1149774154154292,0.2795305528388323,0.02369390472193465,0.02625756537652871,0.037916242524988576,0.13112451027116406,0.10900215791957163,0.11105293139520288,65.16367156928166,170.38740341178303,0.6714318839596259,0.05888459729281294,0.3430426625473536,0.6873267336079315,0.6864006565090315,2.0063654779301485,0.893363997081958,1.29832984394983,1.668484139336453,60,no policy,fluCase
0.427274858370584,0.4838427767425218,0.09276221951881967,0.0600936114668473,0.046015898112793295,0.053197709238191365,0.4634320546879541,0.09634773406776684,81.9770209496202,28.64892555971108,0.631498522485369,0.4060938156376313,0.11024496314640578,0.31435167122986113,0.3213100040886415,3.5051425420841675,3.1708162241852054,1.1970182669337597,0.9917238841012797,61,no policy,fluCase
0.14344454005873367,0.3425193526534161,0.02295967113382384,0.08439248983801334,0.05401829958600482,0.008658658255029742,0.4623186025303196,0.21432477795504448,76.77592218890287,20.557917449080538,0.11372927436775472,0.1359387550140575,0.13950378358138116,0.4902424449774833,0.7185861209841471,1.8800846526478727,0.11546627421970995,1.2218481842013982,0.9408031562359442,62,no policy,fluCase
0.30375455780860866,0.05924833618060196,0.04278888806672785,0.09205113513558144,0.04472218803314835,0.03484444382095153,0.270601288435192,0.23912059000179425,34.616398168759325,58.542955900674905,0.09112577055783767,0.000910379291332674,0.1651830031299221,0.6490317397413004,0.6476871480034657,3.3526919330285945,1.4878031684387611,1.1344905597473645,1.1837278487426028,63,no policy,fluCase
0.13297500035124465,0.13871154212095932,0.0754866145804425,0.02435374845607556,0.07797257449371695,0.14534894938336654,0.2523479354526961,0.3784132254947244,14.6198823047819,158.14940203752934,0.22751115555996004,0.4038093701896683,0.4043327384998213,0.22602903362941076,0.2760503082371475,2.850991115583725,3.882826660964673,1.5859481085810334,1.1181161988856068,64,no policy,fluCase
0.0918899402782862,0.3487621414352248,0.048068532482276126,0.06346545076309405,0.13327556883803535,0.07212975960376665,0.044838791839558426,0.0531380478357816,58.875618242589645,63.39582328295728,0.1854746864256077,0.259881992518597,0.076476888665683,0.3739810372696244,0.733579113638204,3.0394591998370646,3.0819231470061896,0.8600318109407772,1.7081242579229106,65,no policy,fluCase
0.032467913026399536,0.299926405613404,0.09550589847420213,0.01191911840051772,0.14717699418603608,0.07707352026186587,0.2758548496705265,0.3421517527509019,77.77487098460139,182.72422927530633,0.5997361062853508,0.23034959988178505,0.2758325791239372,0.2957872708111801,0.22879187391097236,3.223562849142048,1.2914689198617009,1.0764434187784244,0.9872279747640912,66,no policy,fluCase
0.3630657583793448,0.2291061682465274,0.02008228716689646,0.04282940716598317,0.004863539402873689,0.1399810582175878,0.19619178729790165,0.2014361350482857,96.1105457761567,171.23967220555195,0.08139023841671353,0.4434920365569196,0.05662251472858713,0.3073747381196538,0.28433953568852144,2.3728976123328303,1.3009093049416736,0.8635407401146069,0.8210265687252579,67,no policy,fluCase
0.3849210134141894,0.41966130039046007,0.06334971906808805,0.09700269946191467,0.08419724077077552,0.04109180557956504,0.3623303178409968,0.1438022510321157,21.381797426986,144.011559628405,0.8768880689949959,0.4277104517235826,0.3555182740793749,0.1769489311530837,0.17862427634969535,4.298968904039986,1.9114126899937325,1.2949253594439103,1.2034215218306243,68,no policy,fluCase
0.07923752500234256,0.14204785878874887,0.04363462583895741,0.08939032554136332,0.05491126075175886,0.08132699931177677,0.2112034057175278,0.3122096144124498,80.74846595765449,180.21663637916814,0.5365290679599133,0.4787184840185919,0.1691540370522727,0.11750134056153842,0.6499692178901718,1.7562052071860963,4.936601876033197,0.6106342578911501,1.6009507604570326,69,no policy,fluCase
0.2564288318645901,0.39009339255867975,0.07365066892837795,0.09628450757308532,0.02754760870601921,0.09584563454002427,0.3130318188669472,0.01268644326029035,32.759954837648046,156.15054229343133,0.8122754872813528,0.040013686633561134,0.1531380788236221,0.5513688966137872,0.2154839671104598,1.8176038678565496,0.5992075331050567,1.0857261463944377,1.108119760238968,70,no policy,fluCase
0.14103267548304546,0.03715728600319519,0.04304738025806206,0.003912639384762178,0.13397364588325575,0.08504285290660811,0.24193553058525266,0.09395846511719487,19.917318905428104,164.66871560558627,0.784669510468479,0.3862212420939688,0.3098967384034185,0.4216802082552834,0.6515375493789726,2.7143793103933853,4.798581469925486,0.7046302945364653,1.1564043413122909,71,no policy,fluCase
0.3610753940687728,0.3288043304661394,0.04460159435859425,0.07269734101267691,0.04970610644873042,0.061276519744483275,0.3708947065358893,0.4427457183979134,27.208088514383462,168.94648449755869,0.4790935543823534,0.016085077081807512,0.04614554093727919,0.5564903665236092,0.4242008216289126,2.7292774112949574,2.8423451263744024,1.6991452468147068,1.0427644858597889,72,no policy,fluCase
0.3241805058087483,0.3107736781777325,0.0957269554133786,0.08536967151746437,0.0830555332134322,0.060870313744277836,0.12069952208016148,0.28394256582993144,12.280153138796143,55.129881361036794,0.4850505478255561,0.4458064424597577,0.15761282763676565,0.5510621763386379,0.4561811485552245,3.9612264128800345,2.3207486323380966,1.5612242503761598,0.9007902106484826,73,no policy,fluCase
0.3569089774979653,0.14365342317000654,0.09731187968118664,0.04832610396671375,0.08940487383001497,0.08473367288939082,0.34567649949759344,0.3620131251624071,71.17935726779862,173.39912231340756,0.4689790064672924,0.4559393124514136,0.02250446694838103,0.7312856084337239,0.593275987279049,1.8433107588576865,4.246048087622384,1.5885614917582591,1.6412036505233536,74,no policy,fluCase
